s,T,x,k_0,alpha,beta,sigma,q_true,q_noisy,a_true,b_true
3.904363444301992558e-01,1.491696295030684238e+00,9.321589094309371548e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-3.979109062524374685e-01,-3.899629310855955433e-01,-1.034388177982960233e+00,-1.630754855609186371e-01
-1.422240727300310814e+00,8.122732969615443777e-01,2.912327409725838923e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,1.270784522464729172e+00,1.279266963038865779e+00,-1.095785610212706374e+00,3.234694860984182463e-01
-7.180450605034640610e-01,1.520081646457507318e-01,7.646221405825681661e-02,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,5.234651479859162571e-01,5.343580642795132674e-01,-7.805732138336692882e-01,3.056163929842200741e-02
2.185850556258325916e+00,1.671022802908063376e+00,3.970732232871700962e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-2.906791156894420247e+00,-2.922115843052148776e+00,-1.807615807241645722e+00,-1.022729714511942278e+00
1.240211970452363310e+00,2.338456631984485501e+00,3.094579614086714336e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-1.913001422674915242e+00,-1.897773729971274026e+00,-1.696291978502111553e+00,-8.120509340638450979e-01
-1.329629323361856130e+00,2.779695238207433139e+00,2.621765245203925287e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,2.486585660923497976e+00,2.476434064793313183e+00,-2.046925907055387128e+00,1.034870003644378311e+00
-1.578435520594527075e+00,1.134451288536387992e+00,7.762795651383406215e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,1.585933241292891704e+00,1.577354244556631091e+00,-1.253895965549839175e+00,5.013842988588183003e-01
3.943574589403686659e-01,8.110368359824915441e-01,3.837243072516147713e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-3.154328058644351729e-01,-3.603518393485298787e-01,-8.154169757181544131e-01,-8.955475920862572548e-02
-2.276869177556081425e+00,7.143160360752845994e-01,1.406695849099602880e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,2.346635405672047536e+00,2.266825918010372476e+00,-1.549054623670939046e+00,4.553931663606788915e-01
-1.626480531279452357e+00,2.809722398735299276e+00,1.851608831754187889e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,3.151318293090714651e+00,3.178426770937968104e+00,-2.202051431908341517e+00,1.279588458355974678e+00
1.832614227552649133e+00,2.035107131342590581e+00,8.697275369589583249e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-2.653178775810799639e+00,-2.610923486179019370e+00,-1.783603781100064456e+00,-1.044278559377840754e+00
1.352398382677058919e+00,1.598529742704678291e+00,4.642067806291616527e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-1.554163639519379858e+00,-1.538480825616622027e+00,-1.332088835183736553e+00,-6.053177308345948360e-01
-2.846603550108194991e+00,2.759692128498578256e+00,2.016355751840130939e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,6.181068488571079378e+00,6.201532011584979465e+00,-2.981698855896868672e+00,2.199609834853114343e+00
-3.162407996797469423e-01,2.238162188115062179e+00,4.773942829654304054e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,4.447332977039137325e-01,4.400547871622267349e-01,-1.416313033750433492e+00,1.981834960510942267e-01
-6.080932361886279836e-01,1.601424859432893699e+00,1.095738277537751104e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,6.552371787513322499e-01,6.675958762363660703e-01,-1.114505228842106677e+00,2.726683750799307471e-01
1.432614413349148741e+00,2.318289432808018802e+00,4.798548979355515831e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-2.227779061043474673e+00,-2.242575128237315862e+00,-1.760282833798064495e+00,-9.299401596116213531e-01
-4.458068024938897089e-01,1.995790599254360309e+00,2.389114307163212603e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,5.650968573136210260e-01,5.662285269437035140e-01,-1.287456772022564699e+00,2.491263671402660917e-01
-1.636515154617422585e+00,2.253303278078218064e+00,3.834132355754364951e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,2.527993178100748306e+00,2.605616715943940065e+00,-1.812559870513599236e+00,1.032518189506753448e+00
2.049518214478926126e+00,1.004993978842469549e+00,9.310581329297146214e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-2.154920942200519551e+00,-2.211143652462859599e+00,-1.471480542373479361e+00,-5.767309702222011003e-01
-1.838877182770300323e+00,2.111974250166305467e+00,4.839712793477206620e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,2.746426324945298703e+00,2.717355255906410694e+00,-1.831681326668159304e+00,1.087425152584185151e+00
8.846176171598147953e-01,4.857712830974185714e-01,7.382938496398943062e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-6.830696476979467580e-01,-6.866946794593488113e-01,-8.504185728159220359e-01,-1.203221137827251846e-01
-1.305596543964570255e+00,1.342545634347193095e-01,3.250465926960036667e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,1.028486963789949638e+00,9.908864087765374418e-01,-9.582107506342610881e-01,4.907904232891566881e-02
7.128169302907876315e-01,1.502337281363291144e+00,1.924895614329533711e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-7.423188703647305431e-01,-7.645482756612737019e-01,-1.092198619392743542e+00,-2.998496057655807845e-01
-1.963977166166520849e+00,2.289547226673700919e+00,3.471994056704208464e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,3.194888122074957870e+00,3.265212992697081429e+00,-2.012464656827214871e+00,1.259053172733168857e+00
2.256257894552665455e+00,6.689980509614933402e-01,2.119305674797803407e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-2.295050095827436909e+00,-2.269238099528969599e+00,-1.526263127916323015e+00,-4.226409974982203721e-01
-7.826679450498934543e-01,2.665423353302065035e+00,5.092638934948596763e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,1.350302479713708204e+00,1.348125852679818770e+00,-1.786512798157217086e+00,5.841195972127384284e-01
1.083218164056899191e+00,1.400994741606097715e+00,6.733446720142555186e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-1.119460647225796412e+00,-1.089443087632798068e+00,-1.150794315882530894e+00,-4.249232265196595248e-01
1.499201529674760280e+00,1.994359453908244983e+00,2.650347770644926326e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-2.052745728248694945e+00,-2.090330202239835788e+00,-1.593986532381918231e+00,-8.371850883257567766e-01
-1.937260087041039469e-01,2.608683813443823496e+00,7.033191549858178737e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,3.205407707466337852e-01,3.592754227572499404e-01,-1.658361838360596696e+00,1.415035728818524741e-01
2.335192423151619678e-01,2.395362004916568477e+00,5.124433839895297105e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-3.516829774702288081e-01,-3.519012122152245237e-01,-1.511465964323426059e+00,-1.566216737284203964e-01
-2.287020687805676467e+00,1.956297469168893022e+00,7.943780179546179321e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,3.424395301973292671e+00,3.387414185667993127e+00,-2.020363514270398397e+00,1.252745979377520635e+00
2.460176332577619362e-01,8.344708485189958891e-01,7.614874542344189923e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-1.969405737856076699e-01,-1.744997161038541744e-01,-8.065665249649843771e-01,-5.748247208906712147e-02
1.904045709975559220e-01,5.323166043696235805e-01,9.418764910996798578e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-1.411817963963049594e-01,-1.298402109318350373e-01,-7.451086205187792411e-01,-2.837954411316468556e-02
2.370670162408575976e+00,1.713821983198853705e+00,6.863297097609372122e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-3.300470378611518374e+00,-3.284009534786110240e+00,-1.954217563453537032e+00,-1.137613858989835913e+00
-8.886969079762003787e-01,1.772975300987431391e+00,6.381032404869080299e-02,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,1.048281018873729487e+00,1.046899645530366740e+00,-1.258549127644575050e+00,4.411785470135969334e-01
-2.081662874692677967e+00,1.796328786420951618e+00,3.434123751867756980e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,2.848584138816791622e+00,2.749908010841148887e+00,-1.801749643830507175e+00,1.047018264721589320e+00
-5.650020611848889374e-01,1.190405593254684646e+00,3.968812226074250882e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,5.166099358811528930e-01,4.766644802854103080e-01,-9.462732660747611435e-01,1.883228518737768420e-01
1.712497324544145272e+00,5.305276076598710588e-01,8.726563945300940262e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-1.517335461547390185e+00,-1.515900523767943264e+00,-1.179301398934131218e+00,-2.543875904400138555e-01
-2.931064817773274100e+00,2.779313851749021680e+00,8.669031114443798147e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,6.480581429138789318e+00,6.609355891102579150e+00,-3.070113113011599282e+00,2.280977733555214826e+00
-2.782816430324492885e+00,2.031913841562440037e+00,2.170781853281583684e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,4.633995188369183893e+00,4.565897696666847416e+00,-2.439624433067217879e+00,1.583244102525040553e+00
2.992538433038083312e+00,2.072940148216642520e+00,8.980746596454846076e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-5.235013967176895378e+00,-5.220938960712508958e+00,-2.644884261113885415e+00,-1.736938857619269472e+00
3.330009520352454899e-01,7.264977919562454201e-02,4.139623407981163350e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-2.351930447269777735e-01,-2.651017606724223596e-01,-7.173723637668611985e-01,-6.773884778442135386e-03
1.310942303299652778e+00,1.592114420048461154e+00,6.733138559204312479e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-1.495528815713172976e+00,-1.538243801658005339e+00,-1.312661424100764584e+00,-5.844076405817776321e-01
-2.039279220260272751e-01,1.596960251113008766e+00,6.686985533525873215e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,2.159838993210562164e-01,2.157126505791139848e-01,-1.063277475716167153e+00,9.118613995893878887e-02
-1.828565287812508711e+00,2.266546111114287054e-01,4.309093500996301618e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,1.598851178100782811e+00,1.622146217820034764e+00,-1.208739775552256646e+00,1.160467711762804971e-01
1.003868322895478116e+00,6.506663186929255716e-01,5.620440955383038117e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-8.127909347543581520e-01,-7.973636115880587960e-01,-9.104340736163434311e-01,-1.828913257110356960e-01
-1.552593266254752136e+00,4.712652664283655257e-01,4.711854013686799236e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,1.322219517323230731e+00,1.354588286249139628e+00,-1.092674610750791642e+00,2.048713181974009256e-01
-2.891072648382175814e-01,1.855131697705930227e+00,6.828013554232769122e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,3.428786305383574318e-01,3.280178874594323335e-01,-1.194349357803995426e+00,1.501729742907633447e-01
-1.739826544129847052e+00,2.613898088778690454e+00,8.264175680877279273e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,3.145423137206740716e+00,3.137607691029580259e+00,-2.110594311141745560e+00,1.273364197982083335e+00
2.448124633784614090e+00,1.892442221365782551e+00,5.425631420007036576e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-3.674764751728945900e+00,-3.615152423050452146e+00,-2.100384391950557816e+00,-1.297221637639101255e+00
-6.386594350485417237e-01,9.781710974529654878e-01,8.778886227483488902e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,5.456379929126332629e-01,5.262638825857477443e-01,-8.951374985214057833e-01,1.749210961344344339e-01
1.166586532550268451e+00,2.540342372848552355e+00,5.023238042570010720e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-1.949965393414873294e+00,-1.960259377945712256e+00,-1.807606132669722809e+00,-8.297881760649358229e-01
-1.907323552191499516e+00,1.650088285573747093e+00,5.361507089927453062e-02,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,2.409111665282512416e+00,2.410791493424369492e+00,-1.626873258937939104e+00,8.812306300756281852e-01
6.539474928429442890e-01,2.464227410146467623e+00,5.961426482210151478e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-1.027692027090048477e+00,-1.027327816645442926e+00,-1.614285440557739371e+00,-4.512130942648403531e-01
-1.228005532310712189e+00,1.746234885358327826e+00,3.241067286957717286e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,1.476439595772052638e+00,1.503027123522792774e+00,-1.353106716585795066e+00,6.004281079815168010e-01
-2.286753371084699893e+00,4.789771801084541369e-01,7.375966833122192812e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,2.272074080290514608e+00,2.292690618710840678e+00,-1.516504826494136315e+00,3.066847507599822498e-01
-1.103412858029719334e+00,1.284046497230583617e+00,2.839898431983468585e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,1.094259555974688380e+00,1.085523925899389619e+00,-1.113456547276815423e+00,3.967133562986295270e-01
-2.616780316697652875e+00,8.002283904067406528e-01,6.442598107181900513e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,2.962268923420507072e+00,2.828786932149943922e+00,-1.816782050632255174e+00,5.863261322461210678e-01
6.157493385679302378e-01,9.413537550599285764e-01,1.924797211288644672e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-5.190877311361916657e-01,-5.028090004047357509e-01,-8.809326520951864525e-01,-1.622986265702447417e-01
3.326581032116813219e-01,1.673212963673997855e-01,6.484388434510547361e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-2.360051459062764423e-01,-2.157266716622742442e-01,-7.205187103153883887e-01,-1.558501982141966349e-02
2.122513783225235429e+00,2.313929073333139463e+00,6.016513411366311015e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-3.554893746316879266e+00,-3.516812375101940891e+00,-2.125357199895455906e+00,-1.375176978435451502e+00
-2.837291655071158658e+00,1.690849357078265669e+00,6.920921003561475437e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,4.263788874557687514e+00,4.296499124569793437e+00,-2.307789607156943035e+00,1.343281175829767138e+00
-5.501899240769683175e-01,9.594224370649592215e-01,3.265381623101304420e-02,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,4.643626317038144768e-01,4.737619779751817140e-01,-8.742751406674862391e-01,1.478020761858227228e-01
2.907236959533597620e+00,2.142410112798101895e+00,4.506854044137839077e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-5.131826450949647622e+00,-5.006136003246804300e+00,-2.610392963630464358e+00,-1.743978281473451686e+00
-9.184899281593938980e-01,1.416186855867002325e+00,7.455858707899398752e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,9.395813197592526311e-01,9.301605975319311437e-01,-1.107325491721802280e+00,3.642109417815569961e-01
-2.648751474433904463e+00,2.195153515266866640e-01,4.468855750788067738e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,2.801161686366487213e+00,2.799237842860941239e+00,-1.759128834535191199e+00,1.628036510848126506e-01
1.799407368750299163e+00,2.410848603572317117e+00,2.922001601605894727e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-3.015087135428641929e+00,-3.072353159783140164e+00,-1.999386770315453976e+00,-1.214667647818630680e+00
-2.440964645686874768e+00,2.425796986416712375e+00,7.532580990468011883e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,4.446813094827140489e+00,4.430317107713896085e+00,-2.417575002927164096e+00,1.657959710807948239e+00
1.284733160352754311e+00,1.661324872353208359e+00,6.773751065815034611e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-1.501759293160617403e+00,-1.525176610241862907e+00,-1.333980940406412685e+00,-5.976205630166725458e-01
1.562222599694504943e-01,1.938557484858370428e+00,4.429766932306633542e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-1.917379827140865411e-01,-2.073076457574048181e-01,-1.229781526270552039e+00,-8.479683278227516385e-02
2.261125569368360289e+00,1.682217272671397534e+00,8.417286651099802341e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-3.056621506516266962e+00,-3.174407068353391814e+00,-1.863083019414068175e+00,-1.065037256771713015e+00
8.003500338366942302e-02,8.675931838497031867e-01,6.792439353636718913e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-6.448426550678437730e-02,-6.584432285646087124e-02,-8.063413508377387240e-01,-1.944259055341666237e-02
1.075054173705072280e+00,1.688599907263939048e-01,9.949084219023942577e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-8.189536840653954819e-01,-7.985079392722918001e-01,-8.773531389656408219e-01,-5.082941858461867413e-02
-1.456881620438993608e+00,1.945233917390836842e+00,6.579438945515492243e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,1.946213339998274616e+00,1.831999984195288755e+00,-1.548126507467420199e+00,7.935131516763509474e-01
2.898127851154077561e+00,8.458192222953965222e-01,9.658086211771036433e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-3.536048318420763614e+00,-3.445744301227443795e+00,-2.060029178197857469e+00,-6.863618286492156884e-01
-1.746051266972744598e+00,2.227514585073934406e+00,7.372480051656418176e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,2.701297971113514329e+00,2.700526273172222602e+00,-1.851959225774963302e+00,1.089019305771210755e+00
2.019084526381250910e+00,9.239760381998384231e-01,4.502859141016077871e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-2.066245408126547556e+00,-2.093074941338649797e+00,-1.431027789384275994e+00,-5.223640020133766271e-01
1.092684884000359347e+00,1.159461720729410672e+00,8.880881522367878311e-03,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-1.035763890994649827e+00,-1.029120857110832787e+00,-1.067303245815584667e+00,-3.547393628290604339e-01
-1.100295059455174140e-01,2.711420800107256834e+00,7.359686665217400892e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,1.903353892252525603e-01,1.857996080035613229e-01,-1.731068359562391024e+00,8.353416149293627080e-02
-7.593282053386922748e-01,3.339991866394822484e-01,4.287431042080944721e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,5.652793995414652217e-01,5.641101494464366706e-01,-8.021046624480488996e-01,7.101220083315146203e-02
-2.487917458882037636e+00,7.951326926028086106e-01,8.635128629032540193e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,2.731732633301811042e+00,2.809079255721850465e+00,-1.716973032169919477e+00,5.539028622552353287e-01
1.759174130793510038e+00,2.077045980250794344e+00,8.841488710808570461e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-2.566127502886311085e+00,-2.556732971612755367e+00,-1.768180843938602864e+00,-1.023087955939236515e+00
-1.635465252221671717e+00,1.280954197808482409e+00,8.332061933757893835e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,1.739244421899978965e+00,1.752293557679748037e+00,-1.330930100647318648e+00,5.865877024569123854e-01
2.234751441087527546e+00,2.603517376396045968e+00,5.480479952126930954e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-4.243051232976533527e+00,-4.264035046372906201e+00,-2.398079482603878265e+00,-1.629099978463294907e+00
2.327825867793570147e+00,3.708313472133172306e-01,6.319572802187957139e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-2.304991962835151398e+00,-2.312249329285350097e+00,-1.532068214945979445e+00,-2.417046247369316891e-01
-1.738425397529020255e+00,5.174850124839580623e-02,6.414283244928600247e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,1.480236283133861130e+00,1.454126866176655319e+00,-1.153693336449493678e+00,2.518905447919657023e-02
-1.254659991520357121e+00,2.398056056034711503e+00,4.462518690053202119e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,1.987133986815603937e+00,1.982894904929495938e+00,-1.741219952852145481e+00,8.424485974603586058e-01
1.266015160388825223e+00,4.695998919403393534e-01,4.018796200566484567e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-1.026754864059092442e+00,-1.042235846731472515e+00,-9.712925261416044398e-01,-1.664657631037586294e-01
1.587479952179688070e+00,8.520142548195258625e-01,9.782215441034316505e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-1.472601315504981967e+00,-1.439107214340889396e+00,-1.179643850444057840e+00,-3.787155535792477434e-01
-2.707844004911621916e+00,5.893816325836161996e-01,1.217536042632527682e-03,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,3.019930762740784758e+00,3.006912380616242775e+00,-1.848494772476141801e+00,4.468669857110393884e-01
1.954724993981471926e+00,1.304433565166217779e+00,8.677987914132685443e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-2.207400682369592637e+00,-2.174882088367244837e+00,-1.511359039944894622e+00,-7.139464899892541405e-01
1.898293688248119615e+00,2.719717809426033028e+00,1.310833168999473441e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-3.636631533557056706e+00,-3.543305278422729465e+00,-2.276088933833676720e+00,-1.445590482405843202e+00
7.383404337627119673e-01,1.456527572252079850e+00,1.122646138652433345e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-7.562551490721106662e-01,-7.359693660627389944e-01,-1.078778149041611734e+00,-3.011156958555061269e-01
2.346843702459995740e+00,2.172368880671418090e+00,7.701065295544182732e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-3.839600308058615408e+00,-3.890382492605528153e+00,-2.186837422085763816e+00,-1.427498863566660336e+00
2.855516325118597543e+00,4.681917562846830139e-01,1.488811297089931429e-02,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-3.250683139794948051e+00,-3.143028353215153725e+00,-1.953784515344234141e+00,-3.743401769399207768e-01
-1.770097449050099581e+00,1.606837336101086366e+00,6.611935815517454573e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,2.156212204929664367e+00,2.076152267278502883e+00,-1.531456418326431645e+00,7.963924275078773096e-01
2.658625369786165926e+00,6.627651500680900032e-01,2.410092838501531887e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-2.964129374966385289e+00,-2.880353831731615522e+00,-1.821739398710863211e+00,-4.933723878107246774e-01
2.170797813608915661e+00,6.580322150368133061e-01,8.584182448102393170e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-2.162633557698114384e+00,-2.269713830988391745e+00,-1.467475367579063050e+00,-3.999673702321208668e-01
5.256779408960410294e-01,9.231884342704794744e-01,5.648372381195186920e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-4.379610218353138795e-01,-4.556085524704108769e-01,-8.607693585556143168e-01,-1.358839426521767924e-01
-2.337211175204929159e+00,1.159492092208946223e+00,2.296399907883908131e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,2.714312886453626117e+00,2.710756749031299595e+00,-1.707602479290732056e+00,7.587938051322979938e-01
2.769622765652855811e+00,2.153012650276843409e+00,5.837598711445747268e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-4.798386395563261964e+00,-4.864967840033440183e+00,-2.499586425718682392e+00,-1.669649198264693934e+00
1.459613676266945603e+00,3.053213351738406356e-01,7.328232184937322202e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,-1.196262237484626345e+00,-1.245848602704658026e+00,-1.032621769071553341e+00,-1.247823350132300918e-01
-7.795855258079891215e-01,7.865554773982545989e-01,8.484714097296390811e-01,6.999999999999999556e-01,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000042e-02,6.369224755672542315e-01,6.076051119314831439e-01,-8.777767714709253655e-01,1.716924343189082103e-01
